,expert1,expert2,expert3,consensus,model_p0,model_p1,model_p2,model_pred_int
831,0,1,1,1,0.0003276195566286333,7.697554610786028e-05,0.9995954714395339,2.0
832,0,0,0,0,4.2839624313728564e-05,4.267291137693974e-05,0.9999145093837569,2.0
833,0,0,2,0,0.00046186190002117655,0.0430694069727906,0.9564686941921536,2.0
834,1,1,1,1,9.975926262839607e-08,8.805360849351018e-07,0.9999990773512959,2.0
835,1,1,1,1,3.189744029441499e-05,0.8265043515129946,0.17346371898020152,1.0
836,0,0,0,0,0.48473763706988393,1.2235028179929941e-05,0.5152500900750567,2.0
837,0,0,1,0,1.359646173426654e-07,3.159628590765351e-06,0.9999967245198036,2.0
838,2,2,2,2,4.321904138571142e-06,8.149475427821073e-09,0.9999957287833121,2.0
839,0,0,0,0,0.9998627098771067,4.1577337128728686e-05,9.566280937178817e-05,0.0
840,2,2,2,2,1.909107409919092e-11,6.817886099436121e-10,1.0,2.0
841,0,0,0,0,1.1737033007719333e-06,5.399457658761264e-09,0.9999987780100621,2.0
842,2,2,2,2,4.5564476887707817e-10,4.667849870521046e-09,1.0,2.0
843,0,0,0,0,0.9999108342639182,3.8095872092469563e-06,8.535557563504881e-05,0.0
844,0,0,0,0,0.999967906613568,4.121060399597809e-07,3.1754477788581426e-05,0.0
845,1,1,1,1,0.9494304433465004,0.030549064453225583,0.02002041635569185,0.0
846,0,0,0,0,0.9999859120983228,7.281316616314371e-07,1.339417609047544e-05,0.0
847,0,0,2,0,0.0004257506764897556,3.440539897425765e-08,0.9995742097981243,2.0
848,0,0,0,0,0.9999989362740704,2.8699077069677115e-08,1.1061025001340985e-06,0.0
849,1,1,1,1,5.733084118553222e-08,7.566524899971228e-07,0.9999992000149405,2.0
850,2,2,2,2,0.00013405896424956154,0.4368449943340238,0.5630209316659602,2.0
851,2,2,2,2,0.00023637803346845954,6.09521176586636e-10,0.9997636690300727,2.0
852,2,2,2,2,1.2786210296766853e-05,1.967111629141982e-08,0.9999872239662166,2.0
853,2,0,2,2,0.9703106659444138,7.000371571308506e-08,0.02968934021387959,0.0
854,0,0,0,0,0.9982942906917742,4.292435369279701e-05,0.0016627548089900301,0.0
855,2,2,2,2,4.631597352755534e-06,3.8026166890858804e-05,0.9999573973182407,2.0
856,2,2,2,2,2.6443478406967813e-08,2.5862165387025016e-07,0.9999996161803009,2.0
857,0,0,0,0,0.9404443552775774,0.00035107048097415827,0.05920473041442165,0.0
858,2,2,2,2,1.6282558865121123e-12,9.510957060983316e-11,1.0,2.0
859,2,2,2,2,2.8653017409396853e-05,4.539694380412129e-07,0.9999710000780482,2.0
860,2,1,2,2,1.0790058499465793e-09,2.855927841993733e-07,0.9999997722765551,2.0
861,2,0,2,2,1.5308672829394965e-07,4.1648289039741826e-08,0.9999998823165384,2.0
862,1,1,1,1,3.248532845390173e-06,2.1118214021953463e-05,0.9999755785168531,2.0
863,1,1,1,1,2.305536185076562e-06,0.0024409489554955144,0.9975566723713314,2.0
864,0,0,0,0,0.018606970505061327,7.819032134648296e-06,0.9813851234115418,2.0
865,0,0,0,0,1.0,3.46362505733791e-13,8.596656383158693e-09,0.0
866,0,1,1,1,0.9815804756490252,0.0001513975762463815,0.0182682036429469,0.0
867,2,2,2,2,7.271498708716351e-09,1.7124849871485992e-08,0.9999999467738991,2.0
868,0,0,0,0,1.4375981933767434e-06,1.8496017828439903e-08,0.999998623343777,2.0
869,0,0,0,0,0.999975329419964,5.9527328621911124e-09,2.4574475737448864e-05,0.0
870,1,1,1,1,0.9649023969241171,0.01623855286743492,0.018858995061236783,0.0
871,0,0,0,0,1.0,3.0955131443159353e-13,1.7952364956656876e-09,0.0
872,1,1,1,1,0.0006123137791291811,0.04001272330060601,0.9593750394706149,2.0
873,0,0,0,0,0.9999914355007036,3.09640367035513e-06,5.528858139314252e-06,0.0
874,1,1,1,1,3.1764516812415877e-06,0.9999883317067528,8.502355715478416e-06,1.0
875,2,2,2,2,1.9702959352940752e-07,1.7712853822571262e-09,0.999999843055044,2.0
876,1,1,1,1,2.6966738064793105e-08,6.3740194331529665e-06,0.9999936367381679,2.0
877,0,0,0,0,0.9917314006809193,0.0009344302361569135,0.007334169587011274,0.0
878,1,1,1,1,0.025231514664483257,0.0851142312749289,0.8896542384754866,2.0
879,2,2,2,2,5.178059925823632e-12,3.285496462564208e-10,1.0,2.0
880,2,2,2,2,2.8403572116530995e-07,5.335536457096168e-09,0.9999996921826777,2.0
881,1,1,1,1,5.967622109892545e-05,2.8411837774910964e-05,0.99991197437339,2.0
882,1,1,1,1,0.42320348927751184,0.001053127765771933,0.5757433281323756,2.0
883,0,0,0,0,0.9846908235922456,0.0006490065279649571,0.014660119499239954,0.0
884,2,0,2,2,0.00012275660775667996,2.9365908593703693e-09,0.9998772957606109,2.0
885,0,0,2,0,6.94575337547576e-05,0.002278173806189443,0.9976523025106872,2.0
886,0,0,2,0,0.011937510017332897,1.0817147995112464e-06,0.9880613350387364,2.0
887,0,0,0,0,0.9212717465383093,1.4435575053539651e-05,0.07871387178602163,0.0
888,0,0,0,0,0.012667353119468316,0.0007629233350598952,0.9865696461347397,2.0
889,2,1,1,1,3.0627245095615763e-07,1.9730570954834548e-06,0.9999977286257433,2.0
890,0,1,1,1,0.0001222510963998502,0.10964123075609677,0.8902365609974368,2.0
891,2,2,2,2,1.3871711646018525e-07,1.2368838895326917e-06,0.9999986530771832,2.0
892,2,2,2,2,1.0612498435591533e-07,2.1632353224276812e-06,0.9999976878844175,2.0
893,2,2,2,2,0.19218941158715097,0.0025587989880477835,0.8052517152229939,2.0
894,0,0,0,0,0.9999997634244252,7.36956939917377e-10,2.6849520670668703e-07,0.0
895,0,0,0,0,0.4547766149838708,2.518763778880384e-06,0.5452207874909174,2.0
896,1,1,1,1,0.002289323368586338,0.03351112100062892,0.9641996587342874,2.0
897,2,2,2,2,8.123881428678814e-11,1.1840483281344572e-09,1.0,2.0
898,1,1,1,1,0.0012268228492757771,0.4903584828362,0.5084146663893989,2.0
899,1,1,1,1,3.1809477057720414e-05,0.03524406433479044,0.9647241053877451,2.0
900,0,0,1,0,0.002225099518909701,0.01335345696315926,0.9844214109102722,2.0
901,2,2,2,2,0.0002675569452465637,3.384062286337919e-06,0.9997290174432382,2.0
902,2,2,2,2,1.7019984552626988e-07,1.2804897905893675e-09,0.9999999223292311,2.0
903,1,1,1,1,2.4873621770615806e-07,0.9999719500428998,2.786699103562995e-05,1.0
904,2,0,2,2,0.00016880066527846793,1.1720197079512218e-06,0.9998300266188807,2.0
905,2,2,2,2,1.4850759953333181e-05,0.000754697946831584,0.9992304117300819,2.0
906,0,0,0,0,0.9999974966217821,3.1223747545827685e-11,2.473856635950341e-06,0.0
907,2,2,2,2,6.573340624527191e-05,0.0006260368245420977,0.9993082912715181,2.0
908,2,2,2,2,3.650890034734289e-08,5.3794776411209e-09,0.9999999677677605,2.0
909,2,2,2,2,5.1814236318170614e-08,3.2097415003651264e-10,0.9999999134367367,2.0
910,2,1,1,1,4.509039285949257e-06,0.0003745736635210051,0.999620799015247,2.0
911,1,1,1,1,1.327380841087411e-05,0.9990749248436719,0.0009117738358404778,1.0
912,0,0,0,0,0.2656012512743473,0.0015803894348209724,0.7328183159697801,2.0
913,1,1,1,1,0.0001748975712274614,1.9830702285617008e-05,0.9998053662429243,2.0
914,0,0,0,0,0.9978421355772298,0.000154942621520604,0.0020029468846587406,0.0
915,0,0,0,0,0.9999994046025851,2.351742689477021e-10,6.557138586271716e-07,0.0
916,1,1,1,1,0.0034021476458292454,0.03910967555566458,0.9574881378212012,2.0
917,2,2,2,2,3.54013982359902e-05,5.502752259189947e-06,0.9999591796712366,2.0
918,2,2,2,2,2.0775571866415987e-05,3.438489382112664e-09,0.9999792783270816,2.0
919,0,0,2,0,0.0007282484293682501,0.000256200912190252,0.9990155846980997,2.0
920,2,2,2,2,0.002281564618442644,0.00011982528155840555,0.9975985249159578,2.0
921,2,2,2,2,4.137292771074268e-09,2.8354556488939097e-13,1.0,2.0
922,2,0,2,2,0.2332188035325089,0.14293581984384218,0.6238453372570802,2.0
923,2,0,2,2,0.00015511462675021903,7.53525582695147e-05,0.9997695574602403,2.0
924,1,1,1,1,0.005269015906378627,0.9726982652900915,0.022032603534171358,1.0
925,1,1,1,1,0.002021469503233675,0.9927191262650013,0.005259348362869787,1.0
926,2,2,2,2,0.0011248340633756015,0.0001773593612597324,0.998697922739666,2.0
927,2,2,2,2,0.00013922787479714316,0.0007828795496607199,0.9990778582123312,2.0
928,0,0,0,0,0.011514898564200848,0.0010750972287496552,0.9874100095184986,2.0
929,0,0,0,0,2.0618665388383306e-05,3.4903812462516726e-07,0.9999789450169274,2.0
930,1,1,1,1,2.580107056823766e-09,2.4494684502940345e-08,1.0,2.0
931,0,0,0,0,0.997917122784429,3.5000569795329284e-05,0.0020479492404774646,0.0
932,1,1,1,1,0.006123964421931305,0.015313245428842492,0.9785627444834972,2.0
933,0,0,0,0,0.9474524866527645,0.045009498716353846,0.007538106739957584,0.0
934,2,1,2,2,2.05536102460685e-11,1.6025869520319702e-10,1.0,2.0
935,0,0,1,0,0.8328108076239005,0.009466032643103972,0.15772319356983644,0.0
936,0,0,0,0,0.9999748614780799,3.975417953938631e-06,2.1267630884835853e-05,0.0
937,1,1,1,1,0.21643080524154357,0.027613109894446097,0.7559560491317825,2.0
938,2,0,2,2,8.355491747234073e-05,7.978148558462905e-10,0.9999164746655936,2.0
939,2,0,2,2,4.341066983215569e-06,2.5323704093693777e-06,0.9999929397525875,2.0
940,2,0,2,2,3.828981776714835e-08,2.2464327896791134e-12,1.0,2.0
941,0,0,0,0,0.9742729089230124,0.0029731865724897943,0.02275390492968654,0.0
942,2,2,2,2,4.774047789035674e-10,4.388324065240923e-08,1.0,2.0
943,0,1,1,1,0.00018037745212495793,0.040268427052069455,0.959551150328025,2.0
944,0,0,2,0,2.1892395585254576e-06,8.084419134135601e-09,0.9999978828835773,2.0
945,1,1,1,1,0.000444237390638591,0.8283333288600261,0.17122248763189418,1.0
946,0,0,0,0,0.8134819220067584,9.735709409142146e-05,0.18642071411898087,0.0
947,0,0,0,0,0.9999746097151085,1.7295473053735577e-08,2.533674749938264e-05,0.0
948,1,1,1,1,0.00011043321910619852,0.00023513942687714007,0.9996545140111266,2.0
949,2,2,2,2,7.315859329240504e-07,2.7479732291751935e-10,0.9999993037920842,2.0
950,1,1,1,1,0.5943622667228965,0.4046973637580038,0.0009403709016169159,0.0
951,2,2,2,2,1.3677648673660059e-06,6.050086542863653e-10,0.9999986701612411,2.0
952,2,2,2,2,0.00011554278380287997,2.6950243224632686e-05,0.9998575883707019,2.0
953,0,0,2,0,0.4736412806523731,0.0008387307243538089,0.5255200046231039,2.0
954,1,1,1,1,1.0521639337568445e-07,1.1185335608843161e-05,0.9999887813578425,2.0
955,2,2,2,2,2.773924744417511e-10,5.754073384434122e-09,1.0,2.0
956,0,0,2,0,0.7585437651723623,8.284530940727564e-05,0.24137337770389422,0.0
957,1,1,1,1,0.9998800506716101,2.359754234482203e-05,9.632978710705231e-05,0.0
958,2,2,2,2,1.0735531019712141e-08,2.4205269166799326e-07,0.9999998125946697,2.0
959,2,2,2,2,1.4924209463806903e-06,1.7909018990014403e-09,0.999998576841934,2.0
960,2,2,2,2,0.006503058661110117,7.2276340006283135e-06,0.9934898013482893,2.0
961,0,0,0,0,0.9997561667373236,1.4919508295463402e-08,0.0002438038851941826,0.0
962,0,0,0,0,0.9966276602912645,4.658104568733279e-08,0.0033723493596395926,0.0
963,2,2,2,2,2.1295754799172117e-07,8.093970651490423e-07,0.9999989414808259,2.0
964,2,2,2,2,3.8512254699196724e-07,2.453613524355802e-06,0.9999972149416092,2.0
965,2,2,2,2,0.9650972250778977,0.030556136796235478,0.004346670737618297,0.0
966,2,1,2,2,0.007721935888184817,0.0031111926909943577,0.9891669025673764,2.0
967,2,2,2,2,0.0016705011573776574,1.8866186621835368e-06,0.998327514290736,2.0
968,0,0,0,0,0.9999921327108792,2.465221193848066e-09,7.942189567622382e-06,0.0
969,2,2,2,2,1.7002566415832976e-06,2.902044299313289e-10,0.9999983470199579,2.0
970,2,2,2,2,2.481167590724642e-07,3.8074998709447527e-10,0.99999976366624,2.0
971,1,1,1,1,1.194356464395696e-06,4.4127932596893515e-05,0.9999547049565081,2.0
972,0,0,2,0,8.53361416641718e-07,9.123183843939842e-07,0.999998380857146,2.0
973,0,0,0,0,0.9999674668948086,9.020192592856802e-09,3.253771794331506e-05,0.0
974,2,1,2,2,0.46559369067836087,0.005768059298134176,0.5286382388858328,2.0
975,0,0,0,0,4.06946012887488e-07,1.865053944616335e-10,0.9999995669784921,2.0
976,2,2,2,2,0.00012972002230071666,0.0001343835568832219,0.999735821189006,2.0
977,2,0,2,2,1.1481926236456275e-06,1.233874371564525e-07,0.9999987906785464,2.0
978,0,0,0,0,0.9531516328188445,0.00012896154930785997,0.04671943307039328,0.0
979,2,2,2,2,3.4337437789053876e-06,7.030205671082479e-11,0.9999965436223842,2.0
980,0,0,0,0,0.9999914569070256,2.3257447376856533e-06,6.29871075297217e-06,0.0
981,2,2,2,2,8.849075850192456e-06,1.9151212005130702e-09,0.999991207068851,2.0
982,0,0,0,0,0.00036799098506890005,0.0015683815217926167,0.9980635773754329,2.0
983,1,1,1,1,1.277664324561556e-06,2.20125268413085e-06,0.9999965155913664,2.0
984,2,2,2,2,1.708610652961795e-08,8.038085290706931e-07,0.9999992236767481,2.0
985,2,2,2,2,2.6787581873577437e-05,1.810618385889029e-06,0.9999715018302595,2.0
986,1,1,1,1,1.3184638518737302e-06,0.9979636747722793,0.002035056003506952,1.0
987,0,0,0,0,0.9999976158862104,2.5942650458410377e-10,2.403401119290341e-06,0.0
988,0,0,2,0,7.588963421767403e-05,0.0002921956474892795,0.9996318894836804,2.0
989,0,0,0,0,0.006904639973072335,1.2049218298670894e-05,0.9930832934035152,2.0
990,0,0,0,0,0.9999917748089022,2.282088719385289e-10,8.262551262280815e-06,0.0
991,2,1,1,1,0.0010029669606410607,0.9987577376141417,0.00023933837394451984,1.0
992,2,2,2,2,3.8917184674858163e-07,1.7712076916254205e-08,0.9999995914332338,2.0
993,2,1,1,1,7.48514773496467e-08,7.666169123954347e-07,0.9999991924559408,2.0
994,2,2,2,2,8.178593390084643e-06,8.499539654849286e-05,0.9999067641227839,2.0
995,1,1,1,1,0.002860495179220379,0.9395392053938849,0.05760027801909473,1.0
996,2,2,2,2,5.603195404546568e-05,1.252252914696328e-06,0.9999428208489007,2.0
997,2,2,2,2,0.013688963320831249,3.879642420656637e-07,0.9863105829796268,2.0
998,1,1,1,1,8.112320939890338e-06,0.00016741154959021287,0.9998244361035606,2.0
999,2,2,2,2,7.419201170089096e-08,1.6801712104941302e-10,0.9999998907325242,2.0
1000,1,1,1,1,9.127680408727024e-08,0.9999755882749726,2.4374692953799126e-05,1.0
1001,0,2,2,0,1.6865705902091577e-05,1.439398360503219e-07,0.9999828987261026,2.0
1002,2,2,2,2,0.015520854366513959,0.0001500612793279288,0.9843290191406595,2.0
1003,1,1,1,1,3.1003159345344145e-09,1.1933142962661236e-07,0.9999998393997309,2.0
1004,2,2,2,2,3.6084183534512704e-05,1.3600620718534628e-07,0.9999637925297264,2.0
1005,0,0,2,0,0.631036059589702,3.0821065699626615e-08,0.3689639627156205,0.0
1006,0,0,0,0,0.9999946365814121,1.571075020079249e-09,5.438751139785758e-06,0.0
1007,2,0,2,2,0.002459355164319277,0.00013943281192041468,0.9974012871898594,2.0
1008,2,2,2,2,0.0034457248830221943,3.6148760955256876e-05,0.996518128454909,2.0
1009,2,2,2,2,1.4469232828329126e-05,1.3145670209269156e-05,0.9999724205357126,2.0
1010,0,0,0,0,0.986909747683967,9.910937478707638e-06,0.013080410034092438,0.0
1011,2,2,2,2,4.9016186665085115e-08,8.125420808413608e-09,0.9999999978649312,2.0
1012,2,2,2,2,0.001183891716209473,2.123901435879816e-05,0.9987948650195904,2.0
1013,0,0,0,0,0.9999991663059944,1.0363201442820102e-10,8.415610824837657e-07,0.0
1014,2,1,1,1,0.0001519929421647248,0.603666541351231,0.39618144889828955,1.0
1015,1,1,1,1,1.4890488952978842e-08,6.949467064032433e-07,0.9999992737345096,2.0
1016,0,0,0,0,0.9999626909627863,9.59887946905269e-09,3.734806644606348e-05,0.0
1017,2,2,2,2,1.2442382132604735e-05,3.789936289422258e-05,0.9999496886297266,2.0
1018,0,0,0,0,0.9959087789757177,0.00022920951596461236,0.003862036244754563,0.0
1019,1,1,1,1,0.005221963896474335,0.8851040499284863,0.10967400210211053,1.0
1020,0,0,2,0,0.9999991686242209,2.844084412423342e-09,9.207069492367381e-07,0.0
1021,0,0,0,0,0.998428381542622,2.1282133388922375e-07,0.001571422395421962,0.0
1022,0,0,0,0,0.09509471535466218,6.814925882281386e-06,0.9048984995301623,2.0
1023,0,0,0,0,0.0056353994623350445,0.0003665483236545697,0.9939980653580278,2.0
1024,2,1,1,1,2.1325464928168003e-05,0.00138656022181749,0.9985921001796498,2.0
1025,1,1,1,1,4.66290316580853e-06,0.018842508825855475,0.9811528769249094,2.0
1026,0,0,0,0,0.000341060303071572,4.101605827599997e-05,0.9996179151094111,2.0
1027,0,0,0,0,7.867232085345677e-06,5.316063234062085e-08,0.9999921820477871,2.0
1028,2,0,2,2,1.5710837391047505e-06,7.656819036583329e-07,0.9999975789278324,2.0
1029,2,2,2,2,3.477063681900025e-09,9.763329446126068e-10,1.0,2.0
1030,1,1,1,1,0.00014417281540346494,0.9998207615564638,3.514516232172582e-05,1.0
1031,1,1,1,1,0.04474073648452759,0.322760078124702,0.632499179802835,2.0
1032,2,1,2,2,0.00017859999144320682,0.00014839928826404503,0.9996730980919892,2.0
1033,1,1,1,1,0.9470565035185246,0.05191498609372047,0.0010283651627105428,0.0
1034,2,0,2,2,0.00042166628146844687,0.9948469911406619,0.004731378240776962,1.0
1035,2,0,2,2,0.001430969623470446,0.031761797319632024,0.966807236924069,2.0
1036,0,0,0,0,0.02768914122134447,0.0026548824171186425,0.9696558913274202,2.0
1037,2,2,2,2,4.898342442771764e-08,8.72448687161409e-06,0.9999912147402269,2.0
1038,0,0,0,0,0.9197668516717386,0.003149389180180151,0.07708374870708212,0.0
1039,0,0,0,0,0.015451423956619692,0.001163616485428065,0.9833849991264287,2.0
1040,2,1,2,2,5.689230178518301e-06,0.6244513507463125,0.375542976590566,1.0
1041,1,1,1,1,7.35071891995176e-05,0.8276530633011134,0.17227340901081334,1.0
1042,2,1,1,1,2.7530857238389217e-06,3.106066856162215e-06,0.9999941579636697,2.0
1043,0,0,0,0,8.842763122629549e-06,3.5386028940820324e-05,0.9999557243531854,2.0
1044,2,2,2,2,5.231264310623374e-06,4.151198496060715e-07,0.9999943191030773,2.0
1045,2,1,1,1,1.904429533539087e-05,0.9999072270748002,7.3698197653016e-05,1.0
1046,0,0,0,0,0.9931303861263245,7.0149625457816e-05,0.0067995190822784934,0.0
1047,0,0,0,0,0.9999980929474099,7.854853746602775e-11,1.8724799031952927e-06,0.0
1048,0,0,0,0,0.9999793948866049,2.3755494904520447e-08,2.0529894478427124e-05,0.0
1049,1,1,1,1,0.9164453577459426,0.0006595627928618342,0.0828950461191198,0.0
1050,1,1,1,1,0.00018618485955812503,4.6457042799374904e-05,0.9997673207151081,2.0
1051,0,0,0,0,0.0004275032943041879,0.000408672265621135,0.9991638050851179,2.0
1052,0,0,0,0,0.9890401483080495,8.47815826432452e-07,0.010958989054199009,0.0
1053,1,1,1,1,0.04288354825985152,0.8813544309523422,0.07576201463234611,1.0
1054,0,0,0,0,0.9997461546613655,1.0029274966072421e-08,0.0002538634652051175,0.0
1055,1,1,1,1,0.01401368197730335,0.9859651945568366,2.115426804039089e-05,1.0
1056,0,1,1,1,0.5038246908352448,0.44330919937056024,0.05286614787928556,0.0
1057,2,1,2,2,3.1272141631788486e-07,3.1791287675275726e-05,0.9999678013666058,2.0
1058,2,2,2,2,0.8543983370764181,0.005962826646282338,0.13963884580880404,0.0
1059,2,0,2,2,5.137096898977234e-07,5.511223588605674e-09,0.999999587377958,2.0
1060,2,2,2,2,1.027645923977298e-09,9.276741701202962e-13,1.0,2.0
1061,0,0,2,0,0.9994549306545402,2.162035386277239e-07,0.0005447809536818227,0.0
1062,2,2,2,2,0.3940700192579243,0.002415898572508013,0.6035140648018569,2.0
1063,1,1,1,1,1.6273331848726258e-08,1.8647862269460802e-05,0.9999813185122549,2.0
1064,2,2,2,2,0.001611584953025158,0.00014807115076109767,0.9982404247210752,2.0
1065,0,1,1,1,0.9965879219598719,0.002132553077672128,0.0012794933973054867,0.0
1066,2,0,2,2,1.3256661292801453e-06,2.070456833758172e-09,0.9999987540425588,2.0
1067,0,0,2,0,4.467710033040362e-07,8.241815354637083e-07,0.9999987178072551,2.0
1068,2,2,2,2,2.8526335956291504e-05,1.6674601477362216e-08,0.99997150816046,2.0
1069,2,2,2,2,5.1782271910383315e-06,0.00018212168140507856,0.9998125980614248,2.0
1070,1,1,1,1,2.4424342779383323e-06,0.9999050740749382,9.247408226720211e-05,1.0
1071,2,2,2,2,2.0829123821286544e-06,2.2743828154148105e-06,0.999995582751378,2.0
1072,0,0,0,0,0.024356108353458694,1.850087119237287e-05,0.9756253100645154,2.0
1073,2,2,2,2,4.162311872946134e-07,1.6714567685482962e-07,0.9999994791595039,2.0
1074,1,1,1,1,0.9995837823999634,0.00024363778214006593,0.0001726027499117655,0.0
1075,2,2,2,2,3.6025515406379327e-06,3.4022894279672755e-08,0.9999964832206034,2.0
1076,0,0,0,0,0.5687279360718094,0.000599107748712413,0.430673034667052,0.0
1077,0,0,0,0,0.9999996587065096,2.160904843950817e-09,3.0582009418085587e-07,0.0
1078,0,0,0,0,0.9205531465122476,4.245054469720344e-05,0.0794044941364973,0.0
1079,2,1,2,2,0.9999992851458909,6.679878266149797e-08,5.450969723045512e-07,0.0
1080,2,2,2,2,0.0008563096034777118,0.00290025398862781,0.9962434678091086,2.0
1081,2,2,2,2,4.4074824037676485e-07,1.2241073146235237e-06,0.9999983071510954,2.0
1082,2,2,2,2,7.115345427677333e-05,8.99339180904235e-09,0.9999289416185004,2.0
1083,0,0,0,0,1.0,1.664294749584294e-08,1.7376331484797447e-08,0.0
1084,1,1,1,1,0.9692452596252679,0.030356188841665244,0.00039854120245763625,0.0
1085,1,1,1,1,1.989080011810529e-07,2.4446168652048073e-05,0.999975415991722,2.0
1086,2,1,1,1,2.2113311941122926e-11,1.0832630209511862e-09,1.0,2.0
1087,2,1,2,2,1.4857756013952894e-05,7.431362973875366e-05,0.9999107930135551,2.0
1088,1,1,1,1,0.034405160462483764,0.2573882080614567,0.7082066281582229,2.0
1089,2,2,2,2,1.0580561188966442e-05,5.65518878659077e-06,0.9999837552667543,2.0
1090,0,0,2,0,1.869784256314233e-05,4.26080248416838e-07,0.9999807825805433,2.0
1091,2,0,2,2,2.161077103934872e-07,5.5195618742232e-08,0.999999825254628,2.0
1092,2,0,2,2,0.09446280273868979,0.2877561466921179,0.6177810275403317,2.0
1093,0,0,2,0,0.0003302427767266636,1.2049220686094486e-05,0.9996575646705423,2.0
1094,2,2,2,2,0.0010501240121811861,0.0021710837972932495,0.9967787745108581,2.0
1095,0,0,2,0,8.300743115086107e-07,3.19682050786696e-06,0.9999959145507056,2.0
1096,2,2,2,2,1.3337876549751604e-10,1.0461641664072374e-08,1.0,2.0
1097,1,1,1,1,0.005323839112861606,0.9943353543051217,0.0003407817389415868,1.0
1098,0,0,0,0,0.9991929723512385,2.7738934591070574e-05,0.0007792473766983221,0.0
1099,0,0,0,0,0.9999934683168537,1.2265628424046326e-06,5.2609223608612865e-06,0.0
1100,2,2,2,2,9.365160804009065e-05,0.009159473920590244,0.9907468446717758,2.0
1101,2,2,2,2,4.0006642169743145e-05,8.046161736885438e-09,0.9999599932903829,2.0
1102,2,2,2,2,6.673788410793691e-08,4.710652701245266e-10,1.0,2.0
1103,0,0,0,0,0.020484420529101044,0.0005951556304353289,0.9789204621229146,2.0
1104,2,2,2,2,4.94759200386774e-06,8.697304737514955e-09,0.9999951466833726,2.0
1105,1,1,1,1,3.59406895711345e-06,2.0837408271745517e-05,0.9999755253418243,2.0
1106,2,2,2,2,8.398149832321419e-08,3.963078303026446e-11,0.9999998815305472,2.0
1107,2,2,2,2,2.566125160363697e-06,2.7008753420432186e-05,0.9999704469280744,2.0
1108,0,0,0,0,0.9999999031661404,4.8639657940219294e-08,5.024015070631549e-08,0.0
1109,0,0,0,0,0.0050666440287354675,2.9003564883112176e-08,0.9949332686517492,2.0
1110,0,0,0,0,0.9928823795926291,6.602006897082902e-05,0.0070516500813937455,0.0
1111,2,0,2,2,2.870351867301224e-08,5.293740445999617e-10,1.0,2.0
1112,1,1,1,1,7.018143719506043e-07,0.00011711496654243092,0.9998821134259401,2.0
1113,2,2,2,2,1.408971590510788e-07,6.149376632902381e-10,0.9999998990982892,2.0
1114,2,2,2,2,1.7791309367964914e-06,6.056315005054103e-08,0.9999981095892516,2.0
1115,0,0,0,0,0.9999331236113402,5.853949790191049e-11,6.68983443845618e-05,0.0
1116,1,1,1,1,0.00033292436273768544,0.9517589171882719,0.04790820163907483,1.0
1117,1,1,1,1,2.6559420684968416e-07,0.9999988775844014,9.110926555422338e-07,1.0
1118,2,1,2,2,3.193945319335256e-08,1.150575517527841e-06,0.9999989323477054,2.0
1119,2,2,2,2,2.001856909406019e-09,1.868316468200959e-08,1.0,2.0
1120,0,1,1,1,2.6109143021812997e-05,0.0009578967146808282,0.9990159934559415,2.0
1121,1,1,1,1,0.008585590005111499,0.1879072195702065,0.8035071934666576,2.0
1122,2,2,2,2,1.7199375577092724e-06,3.389086655758433e-08,0.9999983266463097,2.0
1123,1,1,1,1,0.9924828526004461,0.0073592300232903085,0.0001578386431333456,0.0
1124,1,1,1,1,4.400848251862044e-05,8.439607427135343e-05,0.9998716372938361,2.0
1125,2,0,2,2,0.017544510447578432,0.9318547435486835,0.0506007996034441,1.0
1126,0,0,0,0,0.988945065299049,0.0018418335312162526,0.009213056854605384,0.0
1127,2,0,2,2,8.944026335527822e-10,5.059317114558537e-12,1.0,2.0
1128,2,1,1,1,2.5506101565042627e-05,0.04622319535337738,0.9537512607889767,2.0
1129,1,1,1,1,0.266960383982223,0.0012817331298720092,0.7317578932415927,2.0
1130,2,2,2,2,0.00010987270070472732,0.002252782802315778,0.9976372197320131,2.0
1131,0,0,0,0,5.769770818814246e-06,1.250753389747672e-09,0.9999943052485347,2.0
1132,0,0,0,0,0.0729990880341802,0.00017149404436622717,0.9268294827434147,2.0
1133,1,1,1,1,7.329609896800093e-08,5.966110734334507e-07,0.9999994634295524,2.0
1134,0,0,2,0,0.8112508318099572,1.9902845451724716e-05,0.18872940666369686,0.0
1135,2,1,2,2,0.9922084072487998,0.0033672389717338547,0.00442435391784457,0.0
1136,2,2,2,2,1.5616133865949122e-05,2.982587857247587e-10,0.9999843597405462,2.0
1137,0,0,2,0,0.006070719678973546,0.00035961135290563107,0.9935697499486196,2.0
1138,2,1,1,1,3.797495185153821e-05,0.0010852201089619484,0.9988768314360641,2.0
1139,2,2,2,2,9.086110594580532e-06,2.573447272880003e-05,0.9999652096976206,2.0
1140,2,2,2,2,3.274256061151781e-05,3.9425261488812424e-07,0.9999668095418109,2.0
1141,0,0,0,0,0.9999880796470934,1.436308194602276e-08,1.1945692272398445e-05,0.0
1142,2,2,2,2,1.1871676930397257e-07,1.3734297477085988e-08,0.999999881760869,2.0
1143,2,2,2,2,0.9999335039754911,3.74844919619477e-05,2.9045006370687076e-05,0.0
1144,0,0,0,0,0.9999997616924376,1.5847531967261297e-10,2.434919982880618e-07,0.0
1145,2,1,1,1,4.49726797135952e-07,7.583022721746602e-06,0.9999920098276789,2.0
