name,expert1,expert2,expert3,model_p0,model_p1,model_p2,model_p3,Y_H,consensus
train/540293_1-IMG016x023-2.JPG,2,2,2,3.16479042972162e-09,5.448471256386256e-07,0.9999994039535522,5.925649304572289e-08,"[2, 2, 2]",2
train/535990_2-IMG018x023-3.JPG,3,3,3,0.0001339235168416053,0.005958660040050745,9.606348072566108e-08,0.993907392024994,"[3, 3, 3]",3
train/538880-3-IMG009x025-3.JPG,3,1,3,7.064075907692313e-05,0.4964993000030518,2.8423964977264404e-05,0.5034015774726868,"[3, 1, 3]",3
train/543716-IMG012x010-2.JPG,2,2,2,6.005312824168378e-15,1.3252878829084215e-11,1.0,4.601304226525826e-09,"[2, 2, 2]",2
train/538880-3-IMG016x025-3.JPG,3,0,3,2.983483000207343e-06,0.15869443118572235,2.5931778964150003e-06,0.8412998914718628,"[3, 0, 3]",3
train/536706_1-IMG011x008-0.JPG,0,0,0,0.9846621751785278,0.013222238048911095,0.0020658092107623816,4.981361416867003e-05,"[0, 0, 0]",0
train/543003_1-IMG014x017-2.JPG,3,2,2,4.550211815512739e-05,0.3828635215759277,0.5139169096946716,0.10317402333021164,"[3, 2, 2]",2
train/535940-IMG018x024-2.JPG,2,2,2,3.444281674092053e-06,8.01315763965249e-05,0.9999058246612548,1.0604784620227292e-05,"[2, 2, 2]",2
train/541831-IMG022x012-2.JPG,2,2,2,6.841172073279722e-10,2.546192945374059e-07,0.999996304512024,3.388804088899633e-06,"[2, 2, 2]",2
train/543358_3-IMG006x013-1.JPG,1,0,1,0.05694344639778137,0.9356167912483216,0.006866219453513622,0.0005735885351896286,"[1, 0, 1]",1
train/535943_1-IMG005x015-0.JPG,0,0,0,0.9779737591743468,0.02169850654900074,0.00015680119395256042,0.00017089882749132812,"[0, 0, 0]",0
train/539362-IMG006x008-1.JPG,1,0,1,0.4758078157901764,0.4936195313930512,0.0003528394154272973,0.03021987155079842,"[1, 0, 1]",1
train/537700-IMG008x005-0.JPG,0,1,0,0.8187069892883301,0.18055513501167295,1.6832370874908518e-06,0.0007361875614151359,"[0, 1, 0]",0
train/542441-IMG016x025-1.JPG,0,1,1,8.859033187036403e-06,0.9986422657966614,4.462723154574633e-06,0.0013444025535136461,"[0, 1, 1]",1
train/535957-IMG006x006-3.JPG,3,3,3,0.14163359999656674,0.038967657834291465,1.597754248905403e-06,0.8193971514701843,"[3, 3, 3]",3
train/538880-3-IMG011x029-3.JPG,3,3,3,1.2917266190015653e-07,0.02840913273394108,8.598923159297556e-06,0.9715821146965028,"[3, 3, 3]",3
train/539972_2-IMG014x014-2.JPG,2,3,2,3.1781331699676235e-07,6.560106612596427e-06,0.9979515671730042,0.0020415533799678087,"[2, 3, 2]",2
train/538880-3-IMG026x005-3.JPG,0,3,3,1.366415631309792e-06,0.32411256432533264,6.015188318997389e-06,0.6758800148963928,"[0, 3, 3]",3
train/535990_2-IMG008x026-3.JPG,3,3,3,0.025446439161896702,0.3573741912841797,0.00025722230202518404,0.6169221997261047,"[3, 3, 3]",3
train/541500-IMG027x012-1.JPG,1,0,1,1.0270229722664226e-05,0.9979071617126464,2.0121751731494442e-07,0.0020824417006224394,"[1, 0, 1]",1
train/535988-IMG011x006-0.JPG,0,0,0,0.9389618039131165,0.04373553395271301,0.0012697314377874134,0.016032850369811058,"[0, 0, 0]",0
train/538844-2-IMG008x006-0.JPG,0,0,0,0.9492953419685364,0.05054604262113571,1.4881585229886694e-05,0.00014360406203195453,"[0, 0, 0]",0
train/537705-IMG004x005-0.JPG,0,0,0,0.7254878282546997,0.09790856391191484,0.17182521522045135,0.00477840006351471,"[0, 0, 0]",0
train/543086_1-IMG029x020-2.JPG,2,2,2,4.645473381970079e-06,7.325693150050938e-05,0.9997826218605042,0.0001395164581481367,"[2, 2, 2]",2
train/536828-IMG009x007-1.JPG,1,0,1,0.961747944355011,0.03817162662744522,1.4677737913970645e-09,8.03799557616003e-05,"[1, 0, 1]",1
train/538721-IMG010x011-1.JPG,0,1,1,0.006620602682232857,0.5173702836036682,6.328080053208396e-05,0.4759458005428314,"[0, 1, 1]",1
train/539668_1-IMG017x026-2.JPG,2,2,2,3.845869741780916e-06,0.0028586226981133227,0.9969974756240844,0.00014011608436703682,"[2, 2, 2]",2
train/541831-IMG017x024-3.JPG,3,2,3,1.3056765446606278e-08,2.480863804521505e-05,0.999975085258484,1.0464211896987764e-07,"[3, 2, 3]",3
train/538880-3-IMG007x031-1.JPG,1,1,1,2.017457489955632e-08,0.016415195539593697,1.596345327925519e-06,0.9835831522941588,"[1, 1, 1]",1
train/543716-IMG008x009-2.JPG,2,2,2,3.276889765402302e-05,1.2182788395875832e-06,0.9998607635498048,0.0001052275183610618,"[2, 2, 2]",2
train/537688_2-IMG008x005-3.JPG,3,3,3,4.4425491978472564e-06,0.3869548738002777,0.013132872059941292,0.5999078750610352,"[3, 3, 3]",3
train/537839_2-IMG007x014-3.JPG,3,3,3,0.9062859416007996,0.013455625623464584,0.0008142622536979616,0.07944411784410478,"[3, 3, 3]",3
train/536707_2-IMG014x014-0.JPG,0,0,0,0.9865755438804626,0.012833007611334324,5.067868791286401e-09,0.0005914303474128246,"[0, 0, 0]",0
train/536709_1-IMG019x012-0.JPG,1,0,0,0.8495310544967651,0.14852122962474826,1.9838068965327693e-09,0.00194766279309988,"[1, 0, 0]",0
train/543645_1-IMG025x010-3.JPG,3,3,3,5.372322107177753e-07,0.048312410712242126,6.059679549252905e-07,0.951686441898346,"[3, 3, 3]",3
train/538879-2-IMG007x020-3.JPG,3,1,3,3.996694431407377e-06,0.02364916726946831,3.9323251144196547e-07,0.9763463735580444,"[3, 1, 3]",3
train/535943_1-IMG005x012-0.JPG,0,0,0,0.9955768585205078,0.0037968428805470467,2.795432919810992e-06,0.0006234397878870367,"[0, 0, 0]",0
train/543645_1-IMG028x016-1.JPG,1,1,1,0.0014996902318671346,0.852558434009552,2.7963364118477333e-05,0.14591392874717712,"[1, 1, 1]",1
train/538844-4-IMG020x041-1.JPG,1,3,1,0.06297636032104492,0.9167106151580809,0.001652212580665946,0.01866083592176437,"[1, 3, 1]",1
train/543716-IMG013x005-2.JPG,2,2,2,1.948728277056944e-05,0.00016725032764952633,0.9990071654319764,0.0008060368127189577,"[2, 2, 2]",2
train/537839_2-IMG012x009-1.JPG,1,1,0,0.003799758851528168,0.08461784571409225,3.193675365764648e-05,0.9115504622459412,"[1, 1, 0]",1
train/542441-IMG011x014-2.JPG,2,2,2,9.773831917414544e-12,2.9614102459163405e-06,0.9999181032180786,7.888073014328256e-05,"[2, 2, 2]",2
train/542441-IMG033x005-2.JPG,2,2,2,1.8329698869834488e-11,6.249985631257005e-07,0.9999994039535522,3.0522066651883506e-08,"[2, 2, 2]",2
train/536707_1-IMG008x006-1.JPG,1,1,1,0.17953987419605255,0.5835490226745605,0.004283064510673285,0.2326280027627945,"[1, 1, 1]",1
train/538377-IMG013x026-2.JPG,2,2,2,3.4627330478542717e-06,2.484538526914548e-06,0.9999938011169434,2.1154335172468566e-07,"[2, 2, 2]",2
train/538880-3-IMG017x048-1.JPG,1,0,1,1.2109310773666948e-05,0.8623772263526917,0.002552143298089504,0.13505850732326508,"[1, 0, 1]",1
train/538880-3-IMG013x019-3.JPG,3,1,3,1.4510749546392532e-10,0.0003810541529674083,1.1365433465471142e-06,0.9996176958084106,"[3, 1, 3]",3
train/538880-3-IMG036x022-3.JPG,3,1,3,0.00021269198623485863,0.6668478846549988,0.00010684640437830241,0.332832545042038,"[3, 1, 3]",3
train/536749-IMG006x009-1.JPG,1,0,1,0.8163869976997375,0.18340922892093656,3.921352345059859e-06,0.00019996167975477877,"[1, 0, 1]",1
train/537705-IMG008x009-0.JPG,0,1,0,0.9725968837738036,0.011153120547533035,0.0009622314828447998,0.01528785191476345,"[0, 1, 0]",0
train/540293_1-IMG017x017-2.JPG,2,2,2,5.831579983350821e-06,5.287268223241881e-08,0.9999939203262328,2.2505771823944087e-07,"[2, 2, 2]",2
train/538847-1-IMG005x010-1.JPG,1,3,1,8.783044513904771e-09,0.00014554020890500396,3.007714042269072e-07,0.9998540878295898,"[1, 3, 1]",1
train/535940-IMG013x015-2.JPG,2,2,2,2.8020338049827837e-07,2.819228628325732e-09,0.9999994039535522,3.793321639022905e-07,"[2, 2, 2]",2
train/536707_2-IMG006x008-1.JPG,1,1,1,0.00024190712429117406,0.9677988886833192,0.00020519175450317562,0.031754009425640106,"[1, 1, 1]",1
train/537705-IMG005x005-0.JPG,0,0,0,0.1032453030347824,2.665255124156829e-05,0.8965989947319031,0.0001291003864025697,"[0, 0, 0]",0
train/543716-IMG010x007-2.JPG,2,2,2,1.3283321109724966e-08,3.05164633118693e-07,0.9999983310699464,1.4042901739230729e-06,"[2, 2, 2]",2
train/543645_2-IMG009x011-3.JPG,3,3,3,5.191966920392588e-05,0.4836290180683136,1.92425668501528e-05,0.5162998437881471,"[3, 3, 3]",3
train/539085_2-IMG015x018-2.JPG,2,2,2,3.5469391312936693e-10,2.6744920167409697e-10,0.9999997615814208,1.8150521441384626e-07,"[2, 2, 2]",2
train/539973_2-IMG004x004-2.JPG,2,2,2,2.529619624880297e-09,1.8125982705896602e-06,0.9999920129776,6.1758983065374196e-06,"[2, 2, 2]",2
train/536707_2-IMG005x005-0.JPG,0,0,0,0.9915897250175476,0.007978543639183044,1.6282230674846687e-08,0.00043179557542316616,"[0, 0, 0]",0
train/542441-IMG033x019-2.JPG,2,2,2,2.2447857103962546e-13,2.994344328044462e-08,1.0,1.6356221266278226e-08,"[2, 2, 2]",2
train/538897-1-IMG009x008-1.JPG,1,1,1,3.4302697713428643e-06,0.07603147625923158,0.000432278699008748,0.923532783985138,"[1, 1, 1]",1
train/537699-IMG005x010-0.JPG,0,0,0,0.9995935559272766,0.00015163571515586227,8.025901365726895e-07,0.00025404282496310765,"[0, 0, 0]",0
train/535957-IMG007x013-0.JPG,0,0,0,0.997385799884796,0.002600932959467173,3.3414430617995095e-06,9.955966561392417e-06,"[0, 0, 0]",0
train/535960-IMG010x005-0.JPG,1,0,0,0.9116702675819396,0.08740098029375076,9.829871487454511e-06,0.0009189659613184633,"[1, 0, 0]",0
train/540293_1-IMG011x029-2.JPG,2,2,2,0.002403788501396775,0.07894335687160492,0.9158374071121216,0.0028155201580375433,"[2, 2, 2]",2
train/535954-IMG011x010-0.JPG,1,0,0,0.2475202977657318,0.7419008016586304,1.1964481018367225e-05,0.010566884651780128,"[1, 0, 0]",0
train/537839_2-IMG010x007-1.JPG,1,1,0,0.9654570221900941,0.03431656584143638,5.535833679459756e-06,0.0002208414807682857,"[1, 1, 0]",1
train/539668_1-IMG009x004-2.JPG,2,2,2,3.637012913060289e-10,1.311745165821776e-07,0.9999996423721312,1.7532411789034086e-07,"[2, 2, 2]",2
train/541831-IMG019x013-2.JPG,2,2,2,9.409479861943737e-10,6.740313438058365e-06,0.9999930858612059,1.5689462884438401e-07,"[2, 2, 2]",2
train/538896-IMG004x014-1.JPG,1,1,1,7.751716475468129e-05,0.8796916007995605,5.490547209774377e-06,0.12022536247968675,"[1, 1, 1]",1
train/543645_1-IMG016x022-2.JPG,2,2,2,9.183338811613595e-11,7.11652674567631e-08,0.9999986886978148,1.1823689192169695e-06,"[2, 2, 2]",2
train/538880-3-IMG025x032-3.JPG,3,3,3,6.417704589978257e-09,0.0002055531076621264,1.3606899074147805e-06,0.9997931122779846,"[3, 3, 3]",3
train/538880-3-IMG031x054-3.JPG,3,1,3,1.1577603320489514e-09,0.009229579009115696,1.4299378563009668e-05,0.9907560944557191,"[3, 1, 3]",3
train/541500-IMG010x016-1.JPG,1,0,1,8.519835432707623e-07,0.9991905093193054,6.295456387306331e-06,0.0008023676346056162,"[1, 0, 1]",1
train/543358_3-IMG014x018-2.JPG,2,2,2,1.864651228561387e-12,1.0971001884740872e-09,0.999998927116394,1.0192055697189062e-06,"[2, 2, 2]",2
train/535940-IMG014x014-2.JPG,2,2,2,3.559901961125433e-05,0.001270257169380784,0.9978235960006714,0.0008706430089659988,"[2, 2, 2]",2
train/542441-IMG009x018-2.JPG,2,2,2,4.778105341940453e-11,0.00014473132614511997,0.9998388290405272,1.6367044736398384e-05,"[2, 2, 2]",2
train/537723-IMG010x005-0.JPG,0,0,0,0.9989259839057922,0.0009649405837990344,0.00010070774442283437,8.359573257621378e-06,"[0, 0, 0]",0
train/538880-3-IMG040x020-1.JPG,1,0,1,0.0014485946157947185,0.9268941283226012,0.0008465838618576528,0.07081063091754912,"[1, 0, 1]",1
train/535940-IMG011x022-2.JPG,2,2,2,2.3994937592419774e-08,1.1975162124144845e-06,0.9999986886978148,7.393076373318763e-08,"[2, 2, 2]",2
train/538844-3-IMG014x014-1.JPG,1,0,1,0.31793949007987976,0.5174489021301271,2.840246088453569e-05,0.1645832061767578,"[1, 0, 1]",1
train/538879-1-IMG029x020-3.JPG,0,3,3,1.5154314469967291e-09,0.006453514564782381,9.821191042647115e-07,0.9935454726219176,"[0, 3, 3]",3
train/535988-IMG012x010-3.JPG,3,3,3,0.003123682923614979,0.8627294898033142,0.00013617707008961588,0.13401058316230774,"[3, 3, 3]",3
train/543716-IMG011x016-2.JPG,2,2,2,3.6321208085610134e-07,4.8062662244774394e-05,0.9999414682388306,1.0124864274985157e-05,"[2, 2, 2]",2
train/538880-3-IMG024x012-1.JPG,0,1,1,0.0003090979298576713,0.5948312878608704,7.374832744488913e-09,0.4048596024513245,"[0, 1, 1]",1
train/543086_1-IMG018x020-2.JPG,2,2,2,2.1334032851427764e-07,3.696913779549504e-07,0.9999953508377076,4.0755135159997735e-06,"[2, 2, 2]",2
train/535960-IMG009x012-0.JPG,1,0,0,0.9845346212387084,0.013504385948181152,7.39577444619499e-07,0.0019603499677032232,"[1, 0, 0]",0
train/539085_2-IMG012x005-2.JPG,2,2,2,6.099792893010657e-10,1.1235865571279648e-07,0.9999998807907104,1.8200903895149168e-08,"[2, 2, 2]",2
train/539668_1-IMG015x026-2.JPG,2,2,2,2.822813200964447e-07,1.1122082810288704e-08,0.9999481439590454,5.155864346306771e-05,"[2, 2, 2]",2
train/538849-1-IMG008x010-1.JPG,0,1,1,0.0008744944934733213,0.3826424777507782,0.0006142500787973403,0.6158687472343445,"[0, 1, 1]",1
train/537688_3-IMG011x009-0.JPG,0,0,0,0.9999982118606568,1.5398270534205947e-06,4.1171567488618166e-08,2.027378513957956e-07,"[0, 0, 0]",0
train/540293_3-IMG008x003-2.JPG,2,2,2,4.7070861342035636e-07,4.571105023387646e-07,0.9999984502792358,6.446992415476416e-07,"[2, 2, 2]",2
train/539668_1-IMG015x028-2.JPG,2,2,2,7.163811096688733e-05,3.565102815628052e-05,0.999892234802246,4.693157791280101e-07,"[2, 2, 2]",2
train/537495_1-IMG009x010-1.JPG,3,1,1,0.03669881075620651,0.6715919375419617,0.004527618177235127,0.28718164563179016,"[3, 1, 1]",1
train/539085_2-IMG028x008-2.JPG,2,2,2,5.064917445452011e-07,1.1545185998329544e-06,0.9999964237213136,1.9579947547754277e-06,"[2, 2, 2]",2
train/536709_2-IMG007x009-1.JPG,1,1,1,0.0011204010806977749,0.01909160241484642,1.122631601901958e-06,0.9797868728637696,"[1, 1, 1]",1
train/543716-IMG007x012-2.JPG,2,2,2,1.6375322322084718e-12,1.575577712742415e-08,1.0,9.339815143505348e-09,"[2, 2, 2]",2
train/538880-3-IMG014x017-1.JPG,3,1,1,4.481813141096746e-13,2.664191742951516e-05,1.7343202785014e-07,0.9999732971191406,"[3, 1, 1]",1
train/536719-IMG006x005-0.JPG,0,0,0,0.9999458789825441,5.2733557822648436e-05,7.59603838162981e-12,1.3268772818264551e-06,"[0, 0, 0]",0
train/539668_1-IMG009x003-2.JPG,2,2,2,5.383217760446257e-10,5.3255395648932335e-09,0.999998927116394,1.0319191687813145e-06,"[2, 2, 2]",2
train/535997_1-IMG012x009-0.JPG,0,0,0,0.8437309861183167,0.1547251045703888,7.113240552136801e-12,0.0015439240960404275,"[0, 0, 0]",0
train/537699-IMG008x009-0.JPG,0,0,0,0.9998617172241212,1.966318632184993e-05,3.752657296018924e-09,0.00011864888801937924,"[0, 0, 0]",0
train/536709_1-IMG012x007-0.JPG,1,0,0,0.998864769935608,0.001126194023527205,3.2301081773766782e-06,5.895619779039407e-06,"[1, 0, 0]",0
train/536709_1-IMG013x018-1.JPG,1,0,1,0.9727799296379088,0.02717750333249569,1.3509437849279491e-05,2.917290112236515e-05,"[1, 0, 1]",1
train/543645_3-IMG014x009-3.JPG,3,3,3,0.43256425857543945,0.06945488601922989,0.0006750462925992906,0.4973057508468628,"[3, 3, 3]",3
train/541311_1-IMG032x019-2.JPG,2,2,2,2.7882549602509243e-08,6.680055957986042e-05,0.9999264478683472,6.7318724177312114e-06,"[2, 2, 2]",2
train/537501-IMG006x006-1.JPG,3,1,1,0.009768332354724407,0.04792293906211853,4.0768088638287736e-07,0.9423083662986756,"[3, 1, 1]",1
train/541311_1-IMG029x011-1.JPG,1,1,1,2.8315250588661914e-08,0.006925567984580994,0.9661180377006532,0.02695634961128235,"[1, 1, 1]",1
train/535960-IMG012x010-0.JPG,1,0,0,0.977308452129364,0.022165091708302498,2.4022003344725814e-05,0.0005024919519200921,"[1, 0, 0]",0
train/543086_2-IMG008x006-3.JPG,3,1,3,0.0001446220267098397,0.00016307517944369462,0.9403800964355468,0.05931225046515465,"[3, 1, 3]",3
train/539085_2-IMG026x020-0.JPG,0,0,0,0.9989225268363952,0.0008786406833678483,3.1199226668832125e-06,0.00019567279377952218,"[0, 0, 0]",0
train/542441-IMG032x007-2.JPG,2,2,2,1.428118565627301e-07,1.3469887107930843e-06,0.999954342842102,4.4145661377115175e-05,"[2, 2, 2]",2
train/535960-IMG008x011-0.JPG,1,0,0,0.1806002259254456,0.4622252583503723,8.980289862847711e-07,0.3571735918521881,"[1, 0, 0]",0
train/538880-3-IMG025x024-3.JPG,3,0,3,1.4767693327694035e-15,1.405084844918747e-06,4.471842895981126e-09,0.9999985694885254,"[3, 0, 3]",3
train/536709_1-IMG014x007-0.JPG,1,0,0,0.9999599456787108,3.73363473045174e-05,1.9192030187298315e-09,2.722463477766724e-06,"[1, 0, 0]",0
train/353042_4-IMG005x015-1.JPG,1,1,1,0.8157851696014404,0.14019888639450073,0.03590300306677818,0.008112949319183826,"[1, 1, 1]",1
train/535943_2-IMG010x016-0.JPG,0,0,0,0.9627026915550232,0.03713058307766914,2.2513020780934312e-08,0.00016671601042617112,"[0, 0, 0]",0
train/536709_1-IMG010x009-0.JPG,1,0,0,0.9827887415885924,0.016828088089823726,2.20518376892187e-08,0.0003831940121017397,"[1, 0, 0]",0
train/541831-IMG029x020-2.JPG,2,2,2,5.380084398820538e-13,5.012852000163548e-08,1.0,1.5280746668011602e-09,"[2, 2, 2]",2
train/538880-3-IMG014x030-3.JPG,3,3,3,4.615557935849778e-12,3.089387246291153e-05,6.389657755789813e-06,0.9999626874923706,"[3, 3, 3]",3
train/535990_2-IMG007x012-1.JPG,1,1,1,0.8483001589775085,0.11335288733243942,0.000404941092710942,0.037942055612802505,"[1, 1, 1]",1
train/535997_2-IMG005x006-0.JPG,1,0,0,0.9721423983573914,0.018214242532849312,0.009398835711181164,0.00024458146071992815,"[1, 0, 0]",0
train/538899-IMG019x007-3.JPG,3,3,3,0.26266127824783325,0.371951162815094,1.0103946124218056e-07,0.3653874099254608,"[3, 3, 3]",3
train/537690_1-IMG015x004-0.JPG,0,0,0,0.9983697533607484,0.0009287134162150324,0.0006018574349582195,9.974197746487334e-05,"[0, 0, 0]",0
train/539668_1-IMG023x020-2.JPG,2,2,2,1.5066306332300884e-05,4.274326784070581e-06,0.9999805688858032,1.0171589792662415e-07,"[2, 2, 2]",2
train/535988-IMG011x011-3.JPG,3,3,3,0.90790194272995,0.08779426664113997,0.0035527746658772226,0.0007510604918934405,"[3, 3, 3]",3
train/535990_2-IMG008x025-3.JPG,3,3,3,0.008694852702319622,0.156712144613266,4.354247721494176e-05,0.8345495462417603,"[3, 3, 3]",3
train/537688_1-IMG006x003-0.JPG,0,1,0,0.9943140745162964,0.005049836356192827,3.449360519880429e-05,0.0006016799015924335,"[0, 1, 0]",0
train/539668_1-IMG010x008-2.JPG,2,2,2,1.1059379106947986e-10,8.532728088539444e-07,0.9998286962509156,0.00017045375716406852,"[2, 2, 2]",2
train/538844-4-IMG017x044-1.JPG,1,0,1,0.004008999094367027,0.9909753203392028,4.321696906117722e-05,0.004972463939338922,"[1, 0, 1]",1
train/537723-IMG012x007-0.JPG,0,0,0,0.9931372404098512,0.006755342241376638,6.981117621762678e-05,3.760618346859701e-05,"[0, 0, 0]",0
train/539364-IMG015x019-0.JPG,0,0,0,0.9979288578033448,0.001967436634004116,4.441204509930684e-06,9.929732186719775e-05,"[0, 0, 0]",0
train/538880-3-IMG030x009-1.JPG,1,0,1,2.07542980206199e-05,0.7345558404922485,0.0010286628967151046,0.2643947899341583,"[1, 0, 1]",1
train/535990_2-IMG017x021-3.JPG,3,3,3,3.8240923458943135e-06,0.0004062239895574749,6.387708140209726e-07,0.9995893836021424,"[3, 3, 3]",3
train/538902-IMG013x011-1.JPG,1,1,1,0.9332637786865234,0.06644421815872192,2.5427583750570193e-05,0.00026649946812540293,"[1, 1, 1]",1
train/543645_4-IMG006x007-2.JPG,2,2,2,7.588255024337798e-10,5.972904393303223e-10,0.9999954700469972,4.5866086111345786e-06,"[2, 2, 2]",2
train/543645_4-IMG011x008-2.JPG,2,2,2,3.410575641349389e-11,3.513631172038373e-13,1.0,5.783457601715725e-10,"[2, 2, 2]",2
train/543358_3-IMG008x008-1.JPG,1,1,1,0.000538670108653605,0.9990673661231996,1.95603661268251e-05,0.000374446070054546,"[1, 1, 1]",1
train/537690_2-IMG012x005-0.JPG,1,0,0,0.9996615648269652,0.00018574073328636587,6.462515739258379e-05,8.806950791040434e-05,"[1, 0, 0]",0
train/535940-IMG024x021-2.JPG,2,2,2,0.003294333349913359,0.17296645045280454,0.5284265875816345,0.2953125834465027,"[2, 2, 2]",2
train/543358_3-IMG012x022-2.JPG,2,2,2,1.1516728543048414e-10,4.985253667655343e-07,0.9999966621398926,2.7884536848432617e-06,"[2, 2, 2]",2
train/541500-IMG021x022-1.JPG,1,0,1,0.0004487547266762704,0.8363411426544191,0.14954690635204315,0.013663112185895443,"[1, 0, 1]",1
train/543358_1-IMG010x015-2.JPG,2,2,2,3.2066108665920745e-13,8.465656975431558e-08,0.9999303817749025,6.955293065402657e-05,"[2, 2, 2]",2
train/535940-IMG009x024-2.JPG,2,2,2,2.0747852325087024e-09,3.4076905186530837e-10,1.0,2.6781805217979127e-08,"[2, 2, 2]",2
train/535997_2-IMG007x007-1.JPG,1,1,1,0.030005699023604393,0.5179483890533447,0.004326149355620146,0.4477197825908661,"[1, 1, 1]",1
train/539668_1-IMG020x008-1.JPG,1,1,1,0.00023655293625779447,0.9981725215911864,0.001128026400692761,0.000462932453956455,"[1, 1, 1]",1
train/536709_1-IMG019x007-1.JPG,1,0,1,0.9999932050704956,6.5284143602184486e-06,8.113884564231455e-12,2.0708314707462705e-07,"[1, 0, 1]",1
train/539668_1-IMG014x030-2.JPG,2,2,2,0.16013741493225098,0.00031977580511011183,0.8395323157310486,1.0473212569195313e-05,"[2, 2, 2]",2
train/538842_2-IMG018x015-1.JPG,1,1,1,0.003177988110110164,4.773476393893361e-05,0.996764063835144,1.0271045539411716e-05,"[1, 1, 1]",1
train/543086_1-IMG004x025-2.JPG,2,2,2,4.233183972246479e-06,5.821497666147479e-07,0.9999948740005492,2.4914612595239305e-07,"[2, 2, 2]",2
train/538880-3-IMG037x042-3.JPG,3,3,3,2.740328970685102e-11,8.953706856118514e-05,1.713296296657063e-05,0.999893307685852,"[3, 3, 3]",3
train/541831-IMG018x016-2.JPG,2,2,2,5.487734832526625e-13,3.216842903164263e-10,1.0,3.996464315036973e-08,"[2, 2, 2]",2
train/543645_1-IMG010x027-2.JPG,2,2,2,4.0841009502252945e-13,2.4664693398790405e-08,0.9999998807907104,4.5803869141991533e-08,"[2, 2, 2]",2
train/537690_3-IMG006x011-0.JPG,0,0,0,0.9867936968803406,0.0016543312231078744,0.0006085828645154834,0.010943475179374218,"[0, 0, 0]",0
train/542441-IMG019x021-2.JPG,2,2,2,1.568000729257335e-09,1.0966721974980942e-09,0.9999997615814208,1.855953826179757e-07,"[2, 2, 2]",2
train/538879-1-IMG031x013-1.JPG,3,1,1,0.0007384979980997741,0.9990239143371582,0.0001428130199201405,9.475179103901608e-05,"[3, 1, 1]",1
train/538880-3-IMG034x054-3.JPG,3,3,3,3.365521565861645e-13,2.547828898968873e-06,3.155874139793013e-07,0.9999971389770508,"[3, 3, 3]",3
train/538879-1-IMG032x018-0.JPG,0,0,0,0.998748540878296,0.00041560144745744765,0.00010792662214953452,0.0007279370329342782,"[0, 0, 0]",0
train/539972_2-IMG015x038-0.JPG,0,0,0,0.84494948387146,0.09116001427173616,0.06193602457642555,0.001954464940354228,"[0, 0, 0]",0
train/539972_2-IMG014x038-1.JPG,0,1,1,0.035731084644794464,0.2420141398906708,0.016798445954918858,0.7054562568664551,"[0, 1, 1]",1
train/543645_2-IMG017x005-1.JPG,1,1,1,0.003763989079743624,0.0036648570094257593,0.00017486329306848347,0.9923961758613586,"[1, 1, 1]",1
train/539668_1-IMG018x008-1.JPG,1,1,1,0.00014896062202751637,0.9961336851119996,0.00016704846348147842,0.003550392808392644,"[1, 1, 1]",1
train/539668_1-IMG024x020-2.JPG,2,2,2,0.009458262473344805,9.704772674012928e-05,0.9904444813728333,1.8446117167059128e-07,"[2, 2, 2]",2
train/538880-3-IMG020x050-1.JPG,1,0,1,0.001425776514224708,0.9209057688713074,5.671912003890612e-05,0.07761174440383911,"[1, 0, 1]",1
train/541311_1-IMG029x014-1.JPG,1,1,1,1.1097539527327172e-06,0.21390262246131894,0.1444118618965149,0.6416844129562378,"[1, 1, 1]",1
train/535990_2-IMG009x027-3.JPG,3,3,3,0.09348674863576888,0.6153386831283569,0.024128340184688568,0.2670462429523468,"[3, 3, 3]",3
train/539085_2-IMG006x011-2.JPG,2,2,2,0.009303881786763668,2.0975656298105605e-05,0.9906703233718872,4.712059762823628e-06,"[2, 2, 2]",2
train/543645_2-IMG020x006-1.JPG,1,1,1,0.3327119648456573,0.15400457382202148,0.10350441187620164,0.4097790718078613,"[1, 1, 1]",1
train/535940-IMG018x023-2.JPG,2,2,2,0.0099120968952775,0.00476787844672799,0.9847667813301086,0.0005532378563657403,"[2, 2, 2]",2
train/535954-IMG010x010-0.JPG,1,0,0,0.96296226978302,0.03600779175758362,1.432542973134332e-07,0.0010298638371750712,"[1, 0, 0]",0
train/538844-1-IMG011x048-1.JPG,1,3,1,0.01849490217864513,0.8217936158180237,5.024157871957868e-06,0.15970651805400848,"[1, 3, 1]",1
train/535990_2-IMG017x023-3.JPG,3,3,3,6.981207434364478e-07,2.452212538628373e-05,1.3540644161480484e-09,0.9999747276306152,"[3, 3, 3]",3
train/537839_3-IMG006x014-3.JPG,3,1,3,0.0003661387017928064,0.000419480144046247,3.901347099599661e-06,0.9992103576660156,"[3, 1, 3]",3
train/540293_3-IMG013x024-2.JPG,2,2,2,1.0038604159490204e-05,2.9638489650096748e-05,0.9997738003730774,0.000186513876542449,"[2, 2, 2]",2
train/543645_4-IMG008x011-2.JPG,2,2,2,6.133650987290296e-13,4.080044302412489e-09,0.9999997615814208,2.1586387788374853e-07,"[2, 2, 2]",2
train/538879-2-IMG011x017-3.JPG,3,0,3,1.4239167001051098e-07,0.27309373021125793,0.6955535411834717,0.03135252743959427,"[3, 0, 3]",3
train/543086_1-IMG007x018-2.JPG,2,2,2,9.300650276600209e-07,8.178641763834094e-09,0.9999986886978148,3.422804013553105e-07,"[2, 2, 2]",2
